region	chr	midPos	Nsites
(370392,370891)(370400,370899)(370400,370900)	Mt	370650	501	0.112038
(370492,370991)(370500,370999)(370500,371000)	Mt	370750	501	0.119221
(370592,371091)(370600,371099)(370600,371100)	Mt	370850	501	0.124772
(370692,371191)(370700,371199)(370700,371200)	Mt	370950	501	0.122453
(370792,371291)(370800,371299)(370800,371300)	Mt	371050	501	0.119782
(370892,371391)(370900,371399)(370900,371400)	Mt	371150	501	0.118454
(370992,371491)(371000,371499)(371000,371500)	Mt	371250	501	0.108209
(371092,371591)(371100,371599)(371100,371600)	Mt	371350	501	0.100893
(371192,371691)(371200,371699)(371200,371700)	Mt	371450	501	0.095059
(371292,371791)(371300,371799)(371300,371800)	Mt	371550	501	0.101474
(371392,371891)(371400,371899)(371400,371900)	Mt	371650	501	0.101696
(371492,371991)(371500,371999)(371500,372000)	Mt	371750	501	0.111686
(371592,372091)(371600,372099)(371600,372100)	Mt	371850	501	0.111439
(371692,372191)(371700,372199)(371700,372200)	Mt	371950	501	0.112521
(371792,372291)(371800,372299)(371800,372300)	Mt	372050	501	0.107978
(371892,372391)(371900,372399)(371900,372400)	Mt	372150	501	0.103343
(371992,372491)(372000,372499)(372000,372500)	Mt	372250	501	0.096152
(372092,372591)(372100,372599)(372100,372600)	Mt	372350	501	0.096532
(372192,372691)(372200,372699)(372200,372700)	Mt	372450	501	0.096663
(372292,372791)(372300,372799)(372300,372800)	Mt	372550	501	0.093955
(372392,372891)(372400,372899)(372400,372900)	Mt	372650	501	0.089608
(372492,372991)(372500,372999)(372500,373000)	Mt	372750	501	0.089381
(372592,373091)(372600,373099)(372600,373100)	Mt	372850	501	0.095893
(372692,373191)(372700,373199)(372700,373200)	Mt	372950	501	0.095954
(372792,373291)(372800,373299)(372800,373300)	Mt	373050	501	0.097838
(372892,373391)(372900,373399)(372900,373400)	Mt	373150	501	0.102015
(372992,373491)(373000,373499)(373000,373500)	Mt	373250	501	0.103007
(373092,373591)(373100,373599)(373100,373600)	Mt	373350	501	0.102733
(373192,373691)(373200,373699)(373200,373700)	Mt	373450	501	0.107407
(373292,373791)(373300,373799)(373300,373800)	Mt	373550	501	0.104660
(373392,373891)(373400,373899)(373400,373900)	Mt	373650	501	0.111494
(373492,373991)(373500,373999)(373500,374000)	Mt	373750	501	0.113065
(373592,374091)(373600,374099)(373600,374100)	Mt	373850	501	0.103882
(373692,374191)(373700,374199)(373700,374200)	Mt	373950	501	0.101977
(373792,374291)(373800,374299)(373800,374300)	Mt	374050	501	0.102536
(373892,374391)(373900,374399)(373900,374400)	Mt	374150	501	0.100496
(373992,374491)(374000,374499)(374000,374500)	Mt	374250	501	0.093249
(374092,374591)(374100,374599)(374100,374600)	Mt	374350	501	0.100088
(374192,374691)(374200,374699)(374200,374700)	Mt	374450	501	0.102112
(374292,374791)(374300,374799)(374300,374800)	Mt	374550	501	0.109129
(374392,374891)(374400,374899)(374400,374900)	Mt	374650	501	0.104724
(374492,374991)(374500,374999)(374500,375000)	Mt	374750	501	0.107969
(374592,375091)(374600,375099)(374600,375100)	Mt	374850	501	0.122109
(374692,375191)(374700,375199)(374700,375200)	Mt	374950	501	0.120885
(374792,375291)(374800,375299)(374800,375300)	Mt	375050	501	0.115549
(374892,375391)(374900,375399)(374900,375400)	Mt	375150	501	0.126905
(374992,375491)(375000,375499)(375000,375500)	Mt	375250	501	0.124463
(375092,375591)(375100,375599)(375100,375600)	Mt	375350	501	0.112090
(375192,375691)(375200,375699)(375200,375700)	Mt	375450	501	0.115522
(375292,375791)(375300,375799)(375300,375800)	Mt	375550	501	0.114351
(375392,375891)(375400,375899)(375400,375900)	Mt	375650	501	0.100609
(375492,375991)(375500,375999)(375500,376000)	Mt	375750	501	0.103688
(375592,376091)(375600,376099)(375600,376100)	Mt	375850	501	0.092014
(375692,376191)(375700,376199)(375700,376200)	Mt	375950	501	0.081161
(375792,376291)(375800,376299)(375800,376300)	Mt	376050	501	0.072861
(375892,376391)(375900,376399)(375900,376400)	Mt	376150	501	0.082064
(375992,376491)(376000,376499)(376000,376500)	Mt	376250	501	0.078959
(376092,376591)(376100,376599)(376100,376600)	Mt	376350	501	0.092358
(376192,376691)(376200,376699)(376200,376700)	Mt	376450	501	0.097589
(376292,376791)(376300,376799)(376300,376800)	Mt	376550	501	0.104676
(376392,376891)(376400,376899)(376400,376900)	Mt	376650	501	0.107124
(376492,376991)(376500,376999)(376500,377000)	Mt	376750	501	0.112700
(376592,377091)(376600,377099)(376600,377100)	Mt	376850	501	0.115175
(376692,377191)(376700,377199)(376700,377200)	Mt	376950	501	0.110438
(376792,377291)(376800,377299)(376800,377300)	Mt	377050	501	0.105254
(376892,377391)(376900,377399)(376900,377400)	Mt	377150	501	0.102552
(376992,377491)(377000,377499)(377000,377500)	Mt	377250	501	0.113046
(377092,377591)(377100,377599)(377100,377600)	Mt	377350	501	0.115418
(377192,377691)(377200,377699)(377200,377700)	Mt	377450	501	0.116440
(377292,377791)(377300,377799)(377300,377800)	Mt	377550	501	0.118871
(377392,377891)(377400,377899)(377400,377900)	Mt	377650	501	0.112276
(377492,377991)(377500,377999)(377500,378000)	Mt	377750	501	0.098532
(377592,378091)(377600,378099)(377600,378100)	Mt	377850	501	0.090628
(377692,378191)(377700,378199)(377700,378200)	Mt	377950	501	0.093780
(377792,378291)(377800,378299)(377800,378300)	Mt	378050	501	0.099618
(377892,378391)(377900,378399)(377900,378400)	Mt	378150	501	0.098798
(377992,378491)(378000,378499)(378000,378500)	Mt	378250	501	0.106451
(378092,378591)(378100,378599)(378100,378600)	Mt	378350	501	0.104817
(378192,378691)(378200,378699)(378200,378700)	Mt	378450	501	0.104180
(378292,378791)(378300,378799)(378300,378800)	Mt	378550	501	0.106162
(378392,378891)(378400,378899)(378400,378900)	Mt	378650	501	0.111074
(378492,378991)(378500,378999)(378500,379000)	Mt	378750	501	0.108517
(378592,379091)(378600,379099)(378600,379100)	Mt	378850	501	0.112648
(378692,379191)(378700,379199)(378700,379200)	Mt	378950	501	0.118038
(378792,379291)(378800,379299)(378800,379300)	Mt	379050	501	0.108070
(378892,379391)(378900,379399)(378900,379400)	Mt	379150	501	0.115722
(378992,379491)(379000,379499)(379000,379500)	Mt	379250	501	0.110902
(379092,379591)(379100,379599)(379100,379600)	Mt	379350	501	0.108569
(379192,379691)(379200,379699)(379200,379700)	Mt	379450	501	0.102471
(379292,379791)(379300,379799)(379300,379800)	Mt	379550	501	0.112513
(379392,379891)(379400,379899)(379400,379900)	Mt	379650	501	0.110229
(379492,379991)(379500,379999)(379500,380000)	Mt	379750	501	0.111645
(379592,380091)(379600,380099)(379600,380100)	Mt	379850	501	0.113303
(379692,380191)(379700,380199)(379700,380200)	Mt	379950	501	0.110355
(379792,380291)(379800,380299)(379800,380300)	Mt	380050	501	0.105857
(379892,380391)(379900,380399)(379900,380400)	Mt	380150	501	0.098963
(379992,380491)(380000,380499)(380000,380500)	Mt	380250	501	0.105589
(380092,380591)(380100,380599)(380100,380600)	Mt	380350	501	0.107477
(380192,380691)(380200,380699)(380200,380700)	Mt	380450	501	0.110701
(380292,380791)(380300,380799)(380300,380800)	Mt	380550	501	0.107192
(380392,380891)(380400,380899)(380400,380900)	Mt	380650	501	0.107021
(380492,380991)(380500,380999)(380500,381000)	Mt	380750	501	0.096010
(380592,381091)(380600,381099)(380600,381100)	Mt	380850	501	0.090415
(380692,381191)(380700,381199)(380700,381200)	Mt	380950	501	0.092636
(380792,381291)(380800,381299)(380800,381300)	Mt	381050	501	0.098683
(380892,381391)(380900,381399)(380900,381400)	Mt	381150	501	0.103955
(380992,381491)(381000,381499)(381000,381500)	Mt	381250	501	0.111385
(381092,381591)(381100,381599)(381100,381600)	Mt	381350	501	0.116380
(381192,381691)(381200,381699)(381200,381700)	Mt	381450	501	0.121580
(381292,381791)(381300,381799)(381300,381800)	Mt	381550	501	0.121907
(381392,381891)(381400,381899)(381400,381900)	Mt	381650	501	0.116784
(381492,381991)(381500,381999)(381500,382000)	Mt	381750	501	0.110246
(381592,382091)(381600,382099)(381600,382100)	Mt	381850	501	0.100707
(381692,382191)(381700,382199)(381700,382200)	Mt	381950	501	0.097898
(381792,382291)(381800,382299)(381800,382300)	Mt	382050	501	0.096269
(381892,382391)(381900,382399)(381900,382400)	Mt	382150	501	0.100119
(381992,382491)(382000,382499)(382000,382500)	Mt	382250	501	0.094935
(382092,382591)(382100,382599)(382100,382600)	Mt	382350	501	0.098344
(382192,382691)(382200,382699)(382200,382700)	Mt	382450	501	0.097219
(382292,382791)(382300,382799)(382300,382800)	Mt	382550	501	0.094180
(382392,382891)(382400,382899)(382400,382900)	Mt	382650	501	0.093551
(382492,382991)(382500,382999)(382500,383000)	Mt	382750	501	0.100083
(382592,383091)(382600,383099)(382600,383100)	Mt	382850	501	0.099804
(382692,383191)(382700,383199)(382700,383200)	Mt	382950	501	0.102061
(382792,383291)(382800,383299)(382800,383300)	Mt	383050	501	0.110462
(382892,383391)(382900,383399)(382900,383400)	Mt	383150	501	0.102819
(382992,383491)(383000,383499)(383000,383500)	Mt	383250	501	0.106907
(383092,383591)(383100,383599)(383100,383600)	Mt	383350	501	0.103388
(383192,383691)(383200,383699)(383200,383700)	Mt	383450	501	0.108360
(383292,383791)(383300,383799)(383300,383800)	Mt	383550	501	0.095917
(383392,383891)(383400,383899)(383400,383900)	Mt	383650	501	0.094192
(383492,383991)(383500,383999)(383500,384000)	Mt	383750	501	0.103732
(383592,384091)(383600,384099)(383600,384100)	Mt	383850	501	0.108020
(383692,384191)(383700,384199)(383700,384200)	Mt	383950	501	0.099793
(383792,384291)(383800,384299)(383800,384300)	Mt	384050	501	0.123967
(383892,384391)(383900,384399)(383900,384400)	Mt	384150	501	0.134339
(383992,384491)(384000,384499)(384000,384500)	Mt	384250	501	0.125336
(384092,384591)(384100,384599)(384100,384600)	Mt	384350	501	0.125664
(384192,384691)(384200,384699)(384200,384700)	Mt	384450	501	0.122066
(384292,384791)(384300,384799)(384300,384800)	Mt	384550	501	0.112452
(384392,384891)(384400,384899)(384400,384900)	Mt	384650	501	0.118188
(384492,384991)(384500,384999)(384500,385000)	Mt	384750	501	0.116787
(384592,385091)(384600,385099)(384600,385100)	Mt	384850	501	0.122440
(384692,385191)(384700,385199)(384700,385200)	Mt	384950	501	0.128457
(384792,385291)(384800,385299)(384800,385300)	Mt	385050	501	0.118790
(384892,385391)(384900,385399)(384900,385400)	Mt	385150	501	0.112187
(384992,385491)(385000,385499)(385000,385500)	Mt	385250	501	0.117955
(385092,385591)(385100,385599)(385100,385600)	Mt	385350	501	0.113243
(385192,385691)(385200,385699)(385200,385700)	Mt	385450	501	0.116059
(385292,385791)(385300,385799)(385300,385800)	Mt	385550	501	0.113740
(385392,385891)(385400,385899)(385400,385900)	Mt	385650	501	0.117665
(385492,385991)(385500,385999)(385500,386000)	Mt	385750	501	0.121715
(385592,386091)(385600,386099)(385600,386100)	Mt	385850	501	0.121558
(385692,386191)(385700,386199)(385700,386200)	Mt	385950	501	0.113331
(385792,386291)(385800,386299)(385800,386300)	Mt	386050	501	0.123022
(385892,386391)(385900,386399)(385900,386400)	Mt	386150	501	0.109926
(385992,386491)(386000,386499)(386000,386500)	Mt	386250	501	0.093780
(386092,386591)(386100,386599)(386100,386600)	Mt	386350	501	0.089622
(386192,386691)(386200,386699)(386200,386700)	Mt	386450	501	0.100300
(386292,386791)(386300,386799)(386300,386800)	Mt	386550	501	0.097995
(386392,386891)(386400,386899)(386400,386900)	Mt	386650	501	0.108117
(386492,386991)(386500,386999)(386500,387000)	Mt	386750	501	0.120890
(386592,387091)(386600,387099)(386600,387100)	Mt	386850	501	0.121338
(386692,387191)(386700,387199)(386700,387200)	Mt	386950	501	0.112916
(386792,387291)(386800,387299)(386800,387300)	Mt	387050	501	0.108223
(386892,387391)(386900,387399)(386900,387400)	Mt	387150	501	0.102523
(386992,387491)(387000,387499)(387000,387500)	Mt	387250	501	0.097847
(387092,387591)(387100,387599)(387100,387600)	Mt	387350	501	0.093441
(387192,387691)(387200,387699)(387200,387700)	Mt	387450	501	0.106136
(387292,387791)(387300,387799)(387300,387800)	Mt	387550	501	0.111272
(387392,387891)(387400,387899)(387400,387900)	Mt	387650	501	0.106254
(387492,387991)(387500,387999)(387500,388000)	Mt	387750	501	0.107463
(387592,388091)(387600,388099)(387600,388100)	Mt	387850	501	0.122619
(387692,388191)(387700,388199)(387700,388200)	Mt	387950	501	0.110259
(387792,388291)(387800,388299)(387800,388300)	Mt	388050	501	0.113170
(387892,388391)(387900,388399)(387900,388400)	Mt	388150	501	0.119264
(387992,388491)(388000,388499)(388000,388500)	Mt	388250	501	0.114925
(388092,388591)(388100,388599)(388100,388600)	Mt	388350	501	0.113799
(388192,388691)(388200,388699)(388200,388700)	Mt	388450	501	0.116063
(388292,388791)(388300,388799)(388300,388800)	Mt	388550	501	0.109971
(388392,388891)(388400,388899)(388400,388900)	Mt	388650	501	0.114520
(388492,388991)(388500,388999)(388500,389000)	Mt	388750	501	0.109929
(388592,389091)(388600,389099)(388600,389100)	Mt	388850	501	0.106906
(388692,389191)(388700,389199)(388700,389200)	Mt	388950	501	0.106474
(388792,389291)(388800,389299)(388800,389300)	Mt	389050	501	0.101203
(388892,389391)(388900,389399)(388900,389400)	Mt	389150	501	0.100635
(388992,389491)(389000,389499)(389000,389500)	Mt	389250	501	0.109127
(389092,389591)(389100,389599)(389100,389600)	Mt	389350	501	0.106234
(389192,389691)(389200,389699)(389200,389700)	Mt	389450	501	0.103072
(389292,389791)(389300,389799)(389300,389800)	Mt	389550	501	0.106823
(389392,389891)(389400,389899)(389400,389900)	Mt	389650	501	0.101106
(389492,389991)(389500,389999)(389500,390000)	Mt	389750	501	0.105910
(389592,390091)(389600,390099)(389600,390100)	Mt	389850	501	0.108430
(389692,390191)(389700,390199)(389700,390200)	Mt	389950	501	0.104297
(389792,390291)(389800,390299)(389800,390300)	Mt	390050	501	0.105165
(389892,390391)(389900,390399)(389900,390400)	Mt	390150	501	0.110082
(389992,390491)(390000,390499)(390000,390500)	Mt	390250	501	0.110369
(390092,390591)(390100,390599)(390100,390600)	Mt	390350	501	0.097685
(390192,390691)(390200,390699)(390200,390700)	Mt	390450	501	0.100656
(390292,390791)(390300,390799)(390300,390800)	Mt	390550	501	0.099553
(390392,390891)(390400,390899)(390400,390900)	Mt	390650	501	0.097781
(390492,390991)(390500,390999)(390500,391000)	Mt	390750	501	0.091375
(390592,391091)(390600,391099)(390600,391100)	Mt	390850	501	0.099253
(390692,391191)(390700,391199)(390700,391200)	Mt	390950	501	0.100994
(390792,391291)(390800,391299)(390800,391300)	Mt	391050	501	0.097395
(390892,391391)(390900,391399)(390900,391400)	Mt	391150	501	0.095773
(390992,391491)(391000,391499)(391000,391500)	Mt	391250	501	0.097747
(391092,391591)(391100,391599)(391100,391600)	Mt	391350	501	0.103535
(391192,391691)(391200,391699)(391200,391700)	Mt	391450	501	0.105138
(391292,391791)(391300,391799)(391300,391800)	Mt	391550	501	0.112306
(391392,391891)(391400,391899)(391400,391900)	Mt	391650	501	0.109535
(391492,391991)(391500,391999)(391500,392000)	Mt	391750	501	0.110001
(391592,392091)(391600,392099)(391600,392100)	Mt	391850	501	0.107446
(391692,392191)(391700,392199)(391700,392200)	Mt	391950	501	0.107369
(391792,392291)(391800,392299)(391800,392300)	Mt	392050	501	0.105710
(391892,392391)(391900,392399)(391900,392400)	Mt	392150	501	0.106301
(391992,392491)(392000,392499)(392000,392500)	Mt	392250	501	0.106965
(392092,392591)(392100,392599)(392100,392600)	Mt	392350	501	0.106715
(392192,392691)(392200,392699)(392200,392700)	Mt	392450	501	0.103988
(392292,392791)(392300,392799)(392300,392800)	Mt	392550	501	0.095540
(392392,392891)(392400,392899)(392400,392900)	Mt	392650	501	0.095162
(392492,392991)(392500,392999)(392500,393000)	Mt	392750	501	0.096943
(392592,393091)(392600,393099)(392600,393100)	Mt	392850	501	0.093363
(392692,393191)(392700,393199)(392700,393200)	Mt	392950	501	0.096235
(392792,393291)(392800,393299)(392800,393300)	Mt	393050	501	0.101403
(392892,393391)(392900,393399)(392900,393400)	Mt	393150	501	0.101927
(392992,393491)(393000,393499)(393000,393500)	Mt	393250	501	0.093906
(393092,393591)(393100,393599)(393100,393600)	Mt	393350	501	0.099012
(393192,393691)(393200,393699)(393200,393700)	Mt	393450	501	0.095282
(393292,393791)(393300,393799)(393300,393800)	Mt	393550	501	0.088825
(393392,393891)(393400,393899)(393400,393900)	Mt	393650	501	0.097013
(393492,393991)(393500,393999)(393500,394000)	Mt	393750	501	0.104621
(393592,394091)(393600,394099)(393600,394100)	Mt	393850	501	0.106646
(393692,394191)(393700,394199)(393700,394200)	Mt	393950	501	0.108359
(393792,394291)(393800,394299)(393800,394300)	Mt	394050	501	0.111921
(393892,394391)(393900,394399)(393900,394400)	Mt	394150	501	0.115044
(393992,394491)(394000,394499)(394000,394500)	Mt	394250	501	0.111797
(394092,394591)(394100,394599)(394100,394600)	Mt	394350	501	0.108963
(394192,394691)(394200,394699)(394200,394700)	Mt	394450	501	0.108164
(394292,394791)(394300,394799)(394300,394800)	Mt	394550	501	0.109072
(394392,394891)(394400,394899)(394400,394900)	Mt	394650	501	0.105075
(394492,394991)(394500,394999)(394500,395000)	Mt	394750	501	0.098298
(394592,395091)(394600,395099)(394600,395100)	Mt	394850	501	0.097301
(394692,395191)(394700,395199)(394700,395200)	Mt	394950	501	0.095943
(394792,395291)(394800,395299)(394800,395300)	Mt	395050	501	0.112150
(394892,395391)(394900,395399)(394900,395400)	Mt	395150	501	0.115148
(394992,395491)(395000,395499)(395000,395500)	Mt	395250	501	0.125133
(395092,395591)(395100,395599)(395100,395600)	Mt	395350	501	0.121942
(395192,395691)(395200,395699)(395200,395700)	Mt	395450	501	0.124706
(395292,395791)(395300,395799)(395300,395800)	Mt	395550	501	0.106866
(395392,395891)(395400,395899)(395400,395900)	Mt	395650	501	0.101068
(395492,395991)(395500,395999)(395500,396000)	Mt	395750	501	0.091022
(395592,396091)(395600,396099)(395600,396100)	Mt	395850	501	0.100190
(395692,396191)(395700,396199)(395700,396200)	Mt	395950	501	0.099605
(395792,396291)(395800,396299)(395800,396300)	Mt	396050	501	0.109751
(395892,396391)(395900,396399)(395900,396400)	Mt	396150	501	0.108074
(395992,396491)(396000,396499)(396000,396500)	Mt	396250	501	0.118416
(396092,396591)(396100,396599)(396100,396600)	Mt	396350	501	0.117959
(396192,396691)(396200,396699)(396200,396700)	Mt	396450	501	0.119360
(396292,396791)(396300,396799)(396300,396800)	Mt	396550	501	0.119604
(396392,396891)(396400,396899)(396400,396900)	Mt	396650	501	0.125185
(396492,396991)(396500,396999)(396500,397000)	Mt	396750	501	0.120185
(396592,397091)(396600,397099)(396600,397100)	Mt	396850	501	0.110237
(396692,397191)(396700,397199)(396700,397200)	Mt	396950	501	0.107150
(396792,397291)(396800,397299)(396800,397300)	Mt	397050	501	0.101296
